ts,open,high,low,close,vol
1748410139,108951.8,108951.8,108951.7,108951.8,0.1390957599999999
1748410150,108951.8,108951.8,108946.0,108946.0,0.1466780599999999
1748410161,108946.1,108946.1,108946.0,108946.1,0.1791497999999999
1748410171,108946.1,108946.1,108946.0,108946.1,0.12484719
1748410181,108946.1,108946.1,108940.0,108940.1,0.11261026
1748410191,108940.0,108940.1,108940.0,108940.1,0.0232421599999999
1748410201,108940.0,108940.1,108940.0,108940.1,0.0112083699999999
1748410212,108940.0,108940.1,108940.0,108940.1,0.0525572
1748410222,108940.1,108940.1,108940.0,108940.1,0.0172978799999999
1748410234,108940.0,108940.1,108940.0,108940.1,0.0093544199999999
1748410244,108940.1,108948.5,108940.0,108948.4,0.27905887
1748410255,108948.5,108983.6,108948.4,108983.6,1.1961642499999998
1748410265,108983.6,109002.0,108969.5,108969.6,1.66493083
1748410276,108969.6,108988.0,108969.6,108988.0,0.0240599
1748410287,108988.0,108988.0,108988.0,108988.0,0.01585774
1748410299,108988.0,109009.9,108988.0,109009.9,0.5115554
1748410309,109010.0,109010.0,109010.0,109010.0,0.0001194799999999
1748410320,109010.0,109010.0,109010.0,109010.0,0.03096925
1748410330,109009.9,109020.0,109009.9,109020.0,0.12010824
1748410340,109020.0,109020.0,109019.9,109019.9,0.06284257
1748410352,109018.2,109018.2,108988.2,108988.3,0.7699071
1748410365,108988.3,108988.5,108988.2,108988.5,0.76094352
1748410376,108988.5,108996.5,108988.5,108996.5,0.0790171
1748410386,108996.4,109010.0,108996.4,109010.0,0.6077175300000001
1748410396,109010.0,109010.0,109009.9,109009.9,0.28851162
1748410406,109009.9,109010.0,109009.9,109010.0,0.06743238
1748410418,109009.9,109010.0,109009.9,109010.0,0.0168654
1748410889,108887.9,108916.3,108887.9,108916.3,0.7377927999999998
1748410899,108916.3,108916.3,108901.4,108901.4,0.39476888
1748410909,108901.5,108901.5,108901.4,108901.5,0.0097992199999999
1748410919,108901.5,108907.8,108901.5,108907.7,0.0740905
1748410930,108907.8,108913.4,108907.8,108913.4,0.07869909
1748410940,108913.3,108913.4,108913.3,108913.3,0.05721528
1748410951,108913.4,108913.4,108913.3,108913.3,0.11227539
1748410978,108869.7,108886.0,108869.6,108886.0,375.22
1748410989,108886.0,108887.0,108885.9,108887.0,206.13
1748410999,108886.9,108887.0,108872.1,108872.1,175.37999999999997
1748411009,108872.1,108872.2,108872.1,108872.1,69.71000000000001
1748411019,108872.2,108872.2,108872.1,108872.1,15.649999999999997
1748411029,108872.1,108872.2,108872.1,108872.1,58.34
1748411039,108872.1,108872.2,108872.1,108872.1,189.59
1748411049,108872.1,108872.2,108872.1,108872.2,107.09
1748411059,108872.2,108872.2,108872.1,108872.1,73.79000000000002
1748411069,108872.1,108872.2,108872.1,108872.1,28.750000000000007
1748411079,108872.1,108872.2,108866.0,108866.0,579.2199999999999
1748411089,108866.1,108889.9,108866.1,108889.8,430.0400000000001
1748411099,108889.9,108889.9,108889.8,108889.9,29.13
1748411109,108889.8,108889.9,108886.9,108887.0,232.39
1748411120,108887.0,108887.0,108886.9,108886.9,125.52
1748411130,108886.9,108887.0,108886.9,108886.9,35.300000000000004
1748411140,108886.9,108887.0,108886.9,108886.9,102.16
1748411150,108886.9,108886.9,108878.7,108878.8,69.98
1748411160,108878.8,108914.0,108878.7,108913.9,605.63
1748411170,108913.9,108914.0,108913.9,108913.9,172.26
1748411180,108913.9,108914.0,108913.9,108914.0,40.63000000000001
1748411190,108914.0,108914.0,108913.9,108914.0,30.95
1748411200,108914.0,108914.0,108913.9,108914.0,150.45000000000002
1748411210,108914.0,108914.0,108913.9,108914.0,119.63
1748411220,108914.0,108914.0,108913.9,108914.0,6.140000000000001
1748411230,108914.0,108914.0,108913.9,108914.0,20.09
1748411240,108913.9,108914.0,108913.9,108913.9,31.07
1748411250,108913.9,108924.8,108913.9,108924.8,360.7999999999999
1748411261,108924.7,108924.9,108924.7,108924.9,97.25000000000004
1748411271,108924.9,108951.6,108924.9,108951.6,209.1200000000001
1748411281,108951.6,108951.6,108928.6,108928.6,509.99000000000007
1748411291,108928.6,108934.0,108928.6,108934.0,149.32000000000005
1748411301,108934.0,109000.0,108934.0,108999.9,2449.14
1748411311,109000.0,109000.0,108999.9,109000.0,77.80000000000001
1748411321,108999.9,109000.0,108999.9,108999.9,55.52
1748411331,108999.9,109000.0,108999.9,108999.9,92.33
1748411341,108999.9,109000.0,108999.9,108999.9,83.76000000000002
1748411351,108999.9,109000.0,108999.9,108999.9,162.15
1748411361,109000.0,109000.0,108999.9,108999.9,101.97
1748411371,108999.9,109000.0,108999.9,108999.9,156.41
1748411381,109000.0,109000.0,108999.9,109000.0,297.74
1748411391,108999.9,109000.0,108999.9,109000.0,90.34
1748411401,109000.0,109020.4,109000.0,109020.3,1147.83
1748411411,109020.3,109020.3,109010.2,109010.3,402.44000000000005
1748411421,109010.3,109010.3,109009.7,109009.7,198.11
1748411431,109009.7,109009.8,109009.7,109009.7,134.69
1748411441,109009.7,109009.8,109009.7,109009.7,319.39
1748411451,109009.7,109009.8,109009.7,109009.8,104.46
1748411461,109009.7,109009.8,108999.0,108999.0,769.69
1748411471,108999.0,108999.1,108999.0,108999.0,202.33
1748411481,108999.0,108999.1,108999.0,108999.0,174.32
1748411491,108999.1,108999.1,108999.0,108999.0,217.17
1748411501,108999.1,108999.1,108999.0,108999.0,123.83999999999996
1748411511,108999.1,108999.1,108999.0,108999.1,62.14000000000001
1748411521,108999.0,108999.1,108988.1,108988.2,874.69
1748411531,108988.1,108988.2,108988.1,108988.1,50.93
1748411541,108988.1,108999.0,108988.1,108999.0,851.28
1748411551,108999.0,109009.8,108998.9,109009.7,772.5300000000002
1748411562,109009.8,109021.1,109009.8,109021.0,803.3800000000001
1748411573,109021.0,109021.0,109006.0,109006.0,102.85
1748411583,109006.0,109006.1,109002.4,109002.4,495.1099999999999
1748411593,109002.5,109002.5,109002.4,109002.4,117.26000000000002
1748411605,109002.5,109002.5,109002.4,109002.4,298.03
1748411615,109002.4,109002.5,109002.4,109002.4,72.15
1748411625,109002.4,109013.6,109002.4,109013.6,401.13
1748411635,109013.6,109021.1,109013.6,109021.1,163.95999999999998
1748411645,109021.0,109021.1,109014.1,109014.2,129.86
1748411655,109014.1,109014.2,109008.4,109008.5,333.31
1748411665,109008.5,109008.5,109008.4,109008.4,274.65999999999997
1748411675,109008.4,109008.5,109006.4,109006.4,594.1499999999999
1748411685,109006.4,109019.4,109006.4,109019.3,335.70000000000005
1748411695,109019.3,109019.4,109019.3,109019.4,234.44
1748411706,109019.4,109036.0,109009.8,109009.8,1762.3
1748411716,109009.9,109034.1,109008.4,109034.1,559.8499999999999
1748411726,109034.0,109034.1,109029.0,109029.0,105.46
1748411736,109029.0,109029.1,109005.4,109005.4,425.36
1748411746,109005.4,109005.5,109005.4,109005.4,37.98
1748411756,109005.4,109005.5,109005.4,109005.4,90.06
1748411766,109005.4,109005.5,108941.2,108941.2,6770.55
1748411776,108941.2,108941.3,108941.2,108941.2,133.96
1748411786,108941.3,108941.3,108941.2,108941.3,146.29999999999998
1748411796,108941.2,108941.3,108941.2,108941.3,49.71
1748411806,108941.2,108949.5,108941.2,108949.5,557.2799999999999
1748411816,108949.5,108949.5,108949.4,108949.4,113.48
1748411826,108949.4,108949.5,108949.4,108949.4,46.67
1748411836,108949.5,108949.5,108949.4,108949.5,3.82
1748411846,108949.4,108949.5,108949.4,108949.4,114.25
1748411856,108949.4,108949.5,108949.4,108949.4,262.26
1748411866,108949.4,108949.5,108900.0,108900.0,1988.72
1748411876,108900.0,108955.4,108900.0,108955.4,825.31
1748411886,108955.4,108969.7,108955.3,108961.2,423.43
1748411896,108961.3,108961.3,108961.2,108961.3,115.93999999999998
1748411907,108961.2,108961.3,108961.2,108961.2,131.27999999999997
1748411917,108961.2,108961.3,108961.2,108961.2,21.4
1748411927,108961.2,108961.3,108944.5,108944.5,3408.5299999999997
1748411937,108944.5,108944.6,108944.5,108944.5,141.35000000000002
1748411947,108944.5,108944.6,108944.5,108944.5,143.13
1748411957,108944.5,108944.6,108944.5,108944.5,163.08
1748411967,108944.5,108944.6,108944.5,108944.5,136.71999999999997
1748411977,108944.6,108944.6,108939.0,108939.0,281.49
1748411987,108939.0,108939.1,108939.0,108939.0,194.59
1748412015,108921.1,108921.1,108921.0,108921.0,130.83999999999995
1748412025,108921.0,108921.0,108904.0,108904.0,1036.93
1748412035,108904.0,108904.1,108900.1,108900.1,507.73
1748412045,108900.0,108900.1,108900.0,108900.0,85.46000000000001
1748412055,108900.0,108900.1,108900.0,108900.0,41.88999999999999
1748412065,108900.0,108900.1,108860.7,108860.8,1628.36
1748412075,108860.8,108860.8,108851.0,108851.0,357.35
1748412085,108851.0,108851.1,108851.0,108851.0,186.62000000000003
1748412095,108851.0,108851.1,108851.0,108851.0,192.23
1748412105,108851.0,108851.1,108851.0,108851.0,1776.36
1748412118,108851.0,108851.1,108851.0,108851.0,74.16000000000001
1748412128,108851.0,108851.0,108805.3,108805.3,1514.13
1748412138,108805.3,108817.9,108800.0,108800.0,1380.5
1748412148,108800.0,108800.1,108800.0,108800.1,426.4
1748412158,108800.1,108800.1,108800.0,108800.0,3006.4799999999996
1748412168,108800.0,108811.0,108800.0,108811.0,577.5500000000001
1748412178,108811.0,108834.0,108811.0,108833.9,783.5799999999999
1748412189,108833.9,108834.0,108833.9,108833.9,117.33
1748412199,108834.0,108834.0,108833.9,108833.9,91.83
1748412209,108833.9,108834.0,108833.9,108833.9,48.68
1748412219,108833.9,108850.0,108833.9,108850.0,285.70000000000005
1748412229,108850.0,108850.0,108849.9,108849.9,85.68
1748412239,108849.9,108880.3,108849.9,108879.7,1166.4299999999998
1748412249,108879.7,108879.7,108864.0,108864.0,626.0500000000001
1748412260,108864.0,108864.1,108852.4,108852.4,329.95999999999987
1748412270,108852.4,108852.5,108837.0,108837.0,268.59000000000003
1748412280,108837.0,108837.1,108837.0,108837.0,88.05999999999999
1748412290,108837.0,108837.1,108837.0,108837.1,50.400000000000006
1748412300,108837.0,108837.1,108826.1,108826.1,249.74
1748412310,108826.1,108826.1,108814.6,108814.7,330.57
1748412321,108814.6,108814.7,108810.0,108810.0,68.49
1748412331,108810.0,108810.0,108807.7,108807.7,192.55
1748412341,108807.7,108807.7,108801.0,108801.0,209.47
1748412351,108801.0,108812.0,108801.0,108811.9,466.43
1748412361,108811.9,108814.7,108811.9,108814.6,112.98
1748412371,108814.6,108814.7,108814.6,108814.7,327.1400000000001
1748412381,108814.7,108826.2,108814.6,108826.1,343.42999999999995
1748412391,108826.1,108826.2,108816.1,108816.1,207.34000000000003
1748412401,108816.1,108834.6,108816.1,108834.5,651.63
1748412411,108834.5,108834.6,108834.5,108834.5,37.760000000000005
1748412421,108834.6,108837.1,108834.5,108837.0,329.62
1748412431,108837.1,108837.1,108810.1,108810.1,324.74
1748412441,108810.0,108810.0,108806.5,108806.5,369.38
1748412451,108806.5,108806.6,108800.1,108800.8,495.5999999999999
1748412461,108800.8,108800.8,108761.7,108761.8,6684.470000000001
1748412471,108761.7,108773.3,108761.7,108773.3,240.93999999999997
1748412481,108773.2,108782.4,108732.0,108739.3,1368.87
1748412491,108739.2,108739.3,108725.9,108725.9,318.9099999999999
1748412501,108725.9,108726.0,108725.9,108725.9,254.62
1748412511,108725.9,108725.9,108701.4,108701.4,670.55
1748412521,108701.5,108712.0,108701.4,108712.0,1242.4
1748412531,108712.0,108712.0,108705.7,108712.0,1163.16
1748412541,108712.0,108712.0,108711.9,108711.9,207.91000000000005
1748412551,108711.9,108712.0,108706.6,108711.9,802.0200000000001
1748412561,108712.0,108719.9,108711.9,108719.9,352.50999999999993
1748412571,108719.8,108719.9,108719.8,108719.9,184.49
1748412581,108719.9,108719.9,108713.7,108713.8,380.30999999999995
1748412591,108713.8,108713.8,108713.7,108713.8,118.81
1748412601,108713.8,108713.8,108704.3,108704.4,477.2000000000001
1748412611,108704.3,108704.3,108691.4,108691.5,755.29
1748412621,108691.4,108702.3,108691.4,108691.4,868.7499999999999
1748412631,108691.4,108691.5,108682.0,108691.5,209.75
1748412641,108691.5,108691.5,108620.0,108620.0,5189.58
1748412651,108619.9,108619.9,108611.1,108614.1,1071.64
1748412661,108614.1,108642.6,108614.1,108641.9,2295.4700000000003
1748412671,108642.0,108658.1,108642.0,108658.1,977.81
1748412681,108658.0,108658.1,108658.0,108658.0,443.48
1748412691,108658.1,108658.1,108652.5,108652.5,1092.06
1748412701,108652.6,108652.6,108652.5,108652.6,150.28
1748412711,108652.6,108652.6,108652.5,108652.6,474.73
1748412721,108652.6,108658.1,108652.5,108658.0,990.92
1748412731,108658.1,108671.1,108658.0,108671.1,378.25
1748412741,108671.1,108698.6,108671.0,108698.6,438.9799999999999
1748412751,108698.6,108698.6,108676.4,108676.5,500.19000000000005
1748412761,108676.5,108676.5,108676.4,108676.5,115.74
1748412771,108676.4,108676.5,108676.4,108676.5,268.79
1748412781,108676.4,108693.8,108676.4,108693.8,259.15
1748412791,108693.8,108693.8,108691.9,108692.0,305.9699999999999
1748412801,108692.0,108692.0,108691.9,108692.0,350.44
1748412811,108691.9,108692.0,108677.1,108687.8,750.2500000000001
1748412821,108687.7,108687.8,108687.7,108687.7,117.3
1748412831,108687.7,108687.8,108674.5,108674.5,497.88000000000005
1748412841,108673.9,108673.9,108661.2,108661.2,651.46
1748412851,108660.7,108660.7,108648.0,108659.9,2559.72
1748412861,108659.9,108660.0,108639.7,108639.7,331.03999999999996
1748412871,108639.8,108639.8,108626.7,108626.7,613.62
1748412881,108626.8,108626.8,108602.0,108602.1,1054.38
1748412891,108602.1,108602.1,108597.0,108597.0,1101.61
1748412901,108596.9,108597.0,108588.0,108597.0,1119.88
1748412911,108597.0,108618.8,108597.0,108618.7,658.3399999999998
1748412921,108618.8,108698.6,108618.7,108698.6,2631.45
1748412931,108698.6,108752.0,108698.5,108728.5,3252.3500000000004
1748412941,108728.5,108773.5,108728.4,108751.1,1851.01
1748412951,108751.1,108777.8,108744.0,108777.8,2723.22
1748412961,108777.7,108777.7,108741.9,108759.1,988.77
1748412971,108759.1,108759.1,108736.3,108736.4,263.92
1748412981,108736.3,108747.7,108736.3,108747.7,217.16
1748412991,108747.6,108747.7,108731.1,108731.1,186.03999999999996
1748413001,108731.1,108731.2,108731.1,108731.1,306.07000000000005
1748413011,108731.1,108731.2,108731.1,108731.1,458.45
1748413021,108731.2,108731.2,108731.1,108731.1,138.32999999999996
1748413031,108731.2,108731.2,108731.1,108731.2,45.35
1748413041,108731.1,108756.4,108731.1,108756.3,523.0899999999999
1748413051,108756.4,108756.4,108731.1,108731.1,264.69
1748413061,108731.2,108731.2,108700.0,108709.9,603.1299999999999
1748413071,108709.9,108710.0,108704.1,108704.1,321.96999999999997
1748413081,108704.1,108704.2,108704.1,108704.2,522.5899999999999
1748413091,108704.1,108704.2,108704.1,108704.1,248.56
1748413101,108704.1,108704.2,108704.1,108704.1,46.5
1748413111,108704.1,108720.0,108704.1,108720.0,231.00999999999996
1748413122,108720.0,108720.0,108719.9,108719.9,119.17
1748413132,108719.9,108719.9,108704.2,108704.3,816.56
1748413142,108704.2,108704.2,108700.0,108700.1,699.98
1748413152,108700.0,108700.1,108700.0,108700.1,31.800000000000008
1748413162,108700.0,108700.1,108700.0,108700.0,35.16000000000001
1748413172,108700.0,108720.0,108700.0,108719.9,1068.1
1748413182,108719.9,108720.0,108719.9,108720.0,79.2
1748413192,108719.9,108720.0,108719.9,108720.0,138.36999999999998
1748413202,108720.0,108720.0,108710.0,108710.0,306.08
1748413212,108710.0,108710.1,108710.0,108710.1,74.84000000000002
1748413222,108710.0,108710.1,108710.0,108710.0,151.34999999999997
1748413232,108710.0,108718.1,108710.0,108718.1,313.37
1748413242,108718.0,108718.1,108718.0,108718.0,40.989999999999995
1748413252,108718.0,108778.0,108718.0,108778.0,1863.29
1748413262,108777.9,108782.6,108765.3,108782.5,755.72
1748413272,108782.5,108782.8,108782.5,108782.7,307.92999999999995
1748413282,108782.8,108782.8,108782.7,108782.7,58.71
1748413293,108782.7,108782.7,108748.0,108748.0,2032.83
1748413303,108748.0,108748.1,108747.9,108747.9,180.17
1748413313,108747.9,108748.0,108747.9,108747.9,18.969999999999995
1748413323,108747.9,108748.0,108731.2,108731.2,230.2
1748413339,108761.9,108772.0,108747.5,108747.5,180.15
1748413349,108747.5,108747.5,108747.4,108747.5,37.84
1748413359,108747.5,108747.5,108747.4,108747.5,11.08
1748413371,108747.5,108747.5,108742.6,108742.6,112.64
1748413381,108742.5,108742.6,108742.5,108742.6,89.36
1748413391,108742.6,108742.6,108742.0,108742.1,73.2
1748413401,108742.0,108742.1,108742.0,108742.1,28.81
1748413411,108742.1,108742.1,108742.0,108742.1,309.25
1748413421,108742.0,108742.1,108742.0,108742.1,160.82
1748413431,108742.1,108742.1,108742.0,108742.1,216.22
1748413441,108742.1,108742.1,108742.0,108742.1,17.550000000000004
1748413451,108742.1,108742.1,108724.0,108734.0,691.72
1748413461,108733.9,108734.0,108733.9,108733.9,565.1600000000001
1748413471,108734.0,108734.0,108733.9,108733.9,153.69
1748413481,108733.9,108734.0,108733.9,108733.9,62.6
1748413491,108733.9,108734.0,108733.9,108734.0,78.32000000000001
1748413501,108734.0,108734.0,108701.4,108701.4,525.37
1748413511,108701.4,108701.5,108701.4,108701.5,89.45
1748413521,108701.5,108719.5,108701.5,108710.4,508.31
1748413531,108710.4,108719.4,108702.0,108719.3,311.82
1748413541,108719.4,108719.4,108719.3,108719.3,91.20000000000002
1748413551,108719.4,108719.4,108705.0,108705.0,251.31
1748413561,108705.1,108705.1,108705.0,108705.0,53.650000000000006
1748413571,108705.0,108713.3,108705.0,108713.3,260.46
1748413581,108713.2,108718.5,108713.2,108718.5,252.99999999999997
1748413591,108718.5,108718.5,108718.4,108718.4,232.38
1748413601,108718.4,108718.5,108718.4,108718.4,22.08
1748413611,108718.4,108718.5,108718.4,108718.4,123.17
1748413621,108718.5,108718.5,108704.0,108704.0,158.57
1748413631,108704.0,108704.1,108704.0,108704.0,79.73999999999998
1748413641,108704.1,108718.2,108704.0,108718.2,410.7099999999999
1748413651,108718.2,108721.2,108718.1,108721.2,283.19999999999993
1748413661,108721.2,108721.2,108721.1,108721.2,82.27000000000001
1748413671,108721.2,108735.8,108713.4,108713.5,2090.4700000000003
1748413681,108713.5,108713.5,108713.4,108713.5,11.2
1748413691,108713.5,108722.0,108713.4,108722.0,70.47
1748413701,108721.9,108734.0,108721.9,108734.0,77.16000000000001
1748413711,108734.0,108757.4,108733.9,108757.2,213.16000000000005
1748413721,108757.2,108781.5,108757.1,108781.0,876.18
1748413731,108780.9,108781.0,108771.1,108771.2,566.8399999999999
1748413741,108771.1,108771.2,108771.1,108771.1,154.67000000000002
1748413751,108771.2,108771.2,108771.1,108771.2,104.07
1748413761,108771.1,108771.2,108771.1,108771.2,72.71
1748413771,108771.2,108771.2,108752.0,108767.9,394.53
1748413781,108767.9,108782.6,108767.9,108782.6,505.65
1748413791,108782.6,108782.6,108782.5,108782.6,437.73
1748413801,108782.6,108782.6,108772.4,108772.5,64.92
1748413811,108772.5,108772.5,108760.0,108760.0,149.2
1748413824,108760.1,108760.1,108760.0,108760.0,100.23999999999998
1748413834,108760.0,108760.1,108744.4,108744.4,85.88000000000001
1748413844,108744.5,108744.5,108728.0,108728.0,193.44000000000003
1748413854,108728.0,108728.0,108722.0,108722.0,95.55
1748413864,108721.9,108722.0,108680.0,108680.0,1668.98
1748413874,108680.0,108680.1,108675.0,108675.1,273.73999999999995
1748413884,108675.0,108675.1,108675.0,108675.1,147.14
1748413894,108675.0,108694.0,108675.0,108694.0,700.0500000000001
1748413904,108694.0,108694.0,108693.9,108694.0,46.669999999999995
1748413914,108693.9,108694.0,108693.9,108694.0,43.32
1748413924,108694.0,108694.0,108678.0,108678.0,215.8400000000001
1748413934,108675.8,108675.8,108675.0,108675.0,80.26
1748413944,108675.0,108689.3,108675.0,108689.3,469.2699999999999
1748413954,108689.3,108689.3,108672.2,108672.3,215.72
1748413964,108672.2,108672.3,108672.2,108672.2,202.54
1748413974,108672.3,108686.0,108672.2,108686.0,197.05999999999997
1748413984,108686.0,108686.0,108685.9,108686.0,154.94
1748413995,108686.0,108686.0,108685.9,108685.9,163.41999999999996
1748414005,108685.9,108693.9,108685.9,108693.9,142.61
1748414015,108693.8,108710.6,108693.8,108710.6,221.29999999999993
1748414025,108710.5,108710.6,108698.0,108698.0,443.71
1748414035,108698.0,108698.1,108696.7,108696.7,676.6899999999998
1748414045,108696.7,108696.8,108696.7,108696.8,90.21
1748414055,108696.7,108696.7,108672.2,108672.2,332.25
1748414065,108672.2,108672.3,108672.2,108672.3,100.91
1748414075,108672.2,108672.3,108666.7,108666.7,741.26
1748414087,108666.8,108666.8,108662.6,108662.7,724.7299999999997
1748414097,108662.7,108670.0,108660.0,108661.9,510.89
1748414107,108661.9,108662.0,108657.6,108657.7,96.35
1748414118,108657.7,108666.0,108657.7,108666.0,509.5300000000001
1748414128,108666.0,108666.0,108665.9,108666.0,67.30999999999999
1748414138,108665.9,108686.5,108665.9,108686.5,1254.89
1748414148,108686.5,108686.5,108665.9,108666.0,971.96
1748414158,108666.0,108666.0,108665.9,108665.9,64.92
1748414168,108666.0,108666.0,108665.9,108666.0,16.55
1748414178,108666.0,108684.0,108665.9,108684.0,296.09999999999997
1748414188,108684.0,108688.0,108668.0,108668.0,759.54
1748414198,108667.5,108667.5,108636.0,108636.1,843.5099999999999
1748414208,108636.0,108636.1,108635.4,108635.4,414.64
1748414218,108634.8,108634.8,108609.2,108609.3,606.01
